"TIME","SEX","AGE","GEO","UNIT","ICD10","Value","Flag and Footnotes"
"2016","Females","65 years or over","Ireland","Rate","Dementia","303.24",""
"2016","Females","65 years or over","Greece","Rate","Dementia","54.86",""
"2016","Females","65 years or over","Spain","Rate","Dementia","199.53",""
"2016","Females","65 years or over","France","Rate","Dementia","125.94",""
"2016","Females","65 years or over","Croatia","Rate","Dementia","78.47",""
"2016","Females","65 years or over","Italy","Rate","Dementia","134.56",""
"2016","Females","65 years or over","Cyprus","Rate","Dementia","192.25",""
"2016","Females","65 years or over","Latvia","Rate","Dementia","88.3",""
"2016","Females","65 years or over","Lithuania","Rate","Dementia","23.45",""
"2016","Females","65 years or over","Luxembourg","Rate","Dementia","224.29",""
"2016","Females","65 years or over","Hungary","Rate","Dementia","173.69",""
"2016","Females","65 years or over","Malta","Rate","Dementia","245.42",""
"2016","Females","65 years or over","Netherlands","Rate","Dementia","405.16",""
"2016","Females","65 years or over","Austria","Rate","Dementia","92.66",""
"2016","Females","65 years or over","Poland","Rate","Dementia","7.54",""
"2016","Females","65 years or over","Portugal","Rate","Dementia","155.11",""
"2016","Females","65 years or over","Romania","Rate","Dementia",":",""
"2016","Females","65 years or over","Slovenia","Rate","Dementia","2.79",""
"2016","Females","65 years or over","Slovakia","Rate","Dementia","115.98",""
"2016","Females","65 years or over","Finland","Rate","Dementia","191.82",""
"2016","Females","65 years or over","Sweden","Rate","Dementia","316.91",""
"2016","Females","65 years or over","Iceland","Rate","Dementia","118.06",""
"2016","Females","65 years or over","Liechtenstein","Rate","Dementia","29.51",""
"2016","Females","65 years or over","Norway","Rate","Dementia","299.81",""
"2016","Females","65 years or over","Switzerland","Rate","Dementia","289.31",""
"2016","Females","65 years or over","United Kingdom","Rate","Dementia","456.59",""
"2016","Females","65 years or over","Serbia","Rate","Dementia","88.3",""
"2016","Females","65 years or over","Turkey","Rate","Dementia","3.7","d"
"2017","Total","Total","European Union - 28 countries (2013-2020)","Rate","Dementia","39.51",""
"2017","Total","Total","Belgium","Rate","Dementia","40.87",""
"2017","Total","Total","Bulgaria","Rate","Dementia","0.53",""
"2017","Total","Total","Czechia","Rate","Dementia","19.52",""
"2017","Total","Total","Denmark","Rate","Dementia","58.61",""
"2017","Total","Total","Germany (until 1990 former territory of the FRG)","Rate","Dementia","49.41",""
"2017","Total","Total","Estonia","Rate","Dementia","5.7",""
"2017","Total","Total","Ireland","Rate","Dementia","58.72",""
"2017","Total","Total","Greece","Rate","Dementia","11.94",""
"2017","Total","Total","Spain","Rate","Dementia","39.29",""
"2017","Total","Total","France","Rate","Dementia","24.45",""
"2017","Total","Total","Croatia","Rate","Dementia","19.36",""
"2017","Total","Total","Italy","Rate","Dementia","28.73",""
"2017","Total","Total","Cyprus","Rate","Dementia","38.07",""
"2017","Total","Total","Latvia","Rate","Dementia","21.05",""
"2017","Total","Total","Lithuania","Rate","Dementia","9.03",""
"2017","Total","Total","Luxembourg","Rate","Dementia","43.49",""
"2017","Total","Total","Hungary","Rate","Dementia","39.45",""
"2017","Total","Total","Malta","Rate","Dementia","54.27",""
"2017","Total","Total","Netherlands","Rate","Dementia","79.9",""
"2017","Total","Total","Austria","Rate","Dementia","27.47",""
"2017","Total","Total","Poland","Rate","Dementia","2.12",""
"2017","Total","Total","Portugal","Rate","Dementia","34.51",""
"2017","Total","Total","Romania","Rate","Dementia","0.01",""
"2017","Total","Total","Slovenia","Rate","Dementia","0.24",""
"2017","Total","Total","Slovakia","Rate","Dementia","17.01",""
"2017","Total","Total","Finland","Rate","Dementia","36.78",""
"2017","Total","Total","Sweden","Rate","Dementia","60.04",""
"2017","Total","Total","Iceland","Rate","Dementia","27.53",""
"2017","Total","Total","Liechtenstein","Rate","Dementia","8.15",""
"2017","Total","Total","Norway","Rate","Dementia","60.73",""
"2017","Total","Total","Switzerland","Rate","Dementia","60.75",""
"2017","Total","Total","United Kingdom","Rate","Dementia","88.87",""
"2017","Total","Total","Serbia","Rate","Dementia","15.74",""
"2017","Total","Total","Turkey","Rate","Dementia","0.85","d"
"2017","Total","Less than 65 years","European Union - 28 countries (2013-2020)","Rate","Dementia","0.24",""
"2017","Total","Less than 65 years","Belgium","Rate","Dementia","0.39",""
"2017","Total","Less than 65 years","Bulgaria","Rate","Dementia","0.03",""
"2017","Total","Less than 65 years","Czechia","Rate","Dementia","0.19",""
"2017","Total","Less than 65 years","Denmark","Rate","Dementia","0.33",""
"2017","Total","Less than 65 years","Germany (until 1990 former territory of the FRG)","Rate","Dementia","0.32",""
"2017","Total","Less than 65 years","Estonia","Rate","Dementia","0.09",""
"2017","Total","Less than 65 years","Ireland","Rate","Dementia","0.54",""
"2017","Total","Less than 65 years","Greece","Rate","Dementia","0.26",""
"2017","Total","Less than 65 years","Spain","Rate","Dementia","0.25",""
"2017","Total","Less than 65 years","France","Rate","Dementia","0.15",""
"2017","Total","Less than 65 years","Croatia","Rate","Dementia","0.05",""
"2017","Total","Less than 65 years","Italy","Rate","Dementia","0.19",""
"2017","Total","Less than 65 years","Cyprus","Rate","Dementia","0.16",""
"2017","Total","Less than 65 years","Latvia","Rate","Dementia","0.41",""
"2017","Total","Less than 65 years","Lithuania","Rate","Dementia","0.08",""
"2017","Total","Less than 65 years","Luxembourg","Rate","Dementia","0",""
"2017","Total","Less than 65 years","Hungary","Rate","Dementia","0.71",""
"2017","Total","Less than 65 years","Malta","Rate","Dementia","0.5",""
"2017","Total","Less than 65 years","Netherlands","Rate","Dementia","0.39",""
"2017","Total","Less than 65 years","Austria","Rate","Dementia","0.13",""
"2017","Total","Less than 65 years","Poland","Rate","Dementia","0.04",""
"2017","Total","Less than 65 years","Portugal","Rate","Dementia","0.32",""
"2017","Total","Less than 65 years","Romania","Rate","Dementia","0",""
"2017","Total","Less than 65 years","Slovenia","Rate","Dementia","0",""
"2017","Total","Less than 65 years","Slovakia","Rate","Dementia","0.12",""
"2017","Total","Less than 65 years","Finland","Rate","Dementia","0.12",""
"2017","Total","Less than 65 years","Sweden","Rate","Dementia","0.15",""
"2017","Total","Less than 65 years","Iceland","Rate","Dementia","0.39",""
"2017","Total","Less than 65 years","Liechtenstein","Rate","Dementia","0",""
"2017","Total","Less than 65 years","Norway","Rate","Dementia","0.4",""
"2017","Total","Less than 65 years","Switzerland","Rate","Dementia","0.18",""
"2017","Total","Less than 65 years","United Kingdom","Rate","Dementia","0.38",""
"2017","Total","Less than 65 years","Serbia","Rate","Dementia","0.19",""
"2017","Total","Less than 65 years","Turkey","Rate","Dementia","0.01",""
"2017","Total","65 years or over","European Union - 28 countries (2013-2020)","Rate","Dementia","201.63",""
"2017","Total","65 years or over","Belgium","Rate","Dementia","207.97",""
"2017","Total","65 years or over","Bulgaria","Rate","Dementia","2.62",""
"2017","Total","65 years or over","Czechia","Rate","Dementia","99.34",""
"2017","Total","65 years or over","Denmark","Rate","Dementia","299.23",""
"2017","Total","65 years or over","Germany (until 1990 former territory of the FRG)","Rate","Dementia","252.05",""
"2017","Total","65 years or over","Estonia","Rate","Dementia","28.84",""
"2017","Total","65 years or over","Ireland","Rate","Dementia","298.93",""
"2017","Total","65 years or over","Greece","Rate","Dementia","60.16",""
"2017","Total","65 years or over","Spain","Rate","Dementia","200.44",""
"2017","Total","65 years or over","France","Rate","Dementia","124.78",""
"2017","Total","65 years or over","Croatia","Rate","Dementia","99.07",""
"2017","Total","65 years or over","Italy","Rate","Dementia","146.54",""
"2017","Total","65 years or over","Cyprus","Rate","Dementia","194.57",""
"2017","Total","65 years or over","Latvia","Rate","Dementia","106.27",""
"2017","Total","65 years or over","Lithuania","Rate","Dementia","45.98",""
"2017","Total","65 years or over","Luxembourg","Rate","Dementia","223.01",""
"2017","Total","65 years or over","Hungary","Rate","Dementia","199.34",""
"2017","Total","65 years or over","Malta","Rate","Dementia","276.23",""
"2017","Total","65 years or over","Netherlands","Rate","Dementia","408.15",""
"2017","Total","65 years or over","Austria","Rate","Dementia","140.35",""
"2017","Total","65 years or over","Poland","Rate","Dementia","10.74",""
"2017","Total","65 years or over","Portugal","Rate","Dementia","175.68",""
"2017","Total","65 years or over","Romania","Rate","Dementia","0.03",""
"2017","Total","65 years or over","Slovenia","Rate","Dementia","1.22",""
"2017","Total","65 years or over","Slovakia","Rate","Dementia","86.74",""
"2017","Total","65 years or over","Finland","Rate","Dementia","188.13",""
"2017","Total","65 years or over","Sweden","Rate","Dementia","307.31",""
"2017","Total","65 years or over","Iceland","Rate","Dementia","139.56",""
"2017","Total","65 years or over","Liechtenstein","Rate","Dementia","41.8",""
"2017","Total","65 years or over","Norway","Rate","Dementia","309.78",""
"2017","Total","65 years or over","Switzerland","Rate","Dementia","310.79",""
"2017","Total","65 years or over","United Kingdom","Rate","Dementia","454.19",""
"2017","Total","65 years or over","Serbia","Rate","Dementia","79.93",""
"2017","Total","65 years or over","Turkey","Rate","Dementia","4.34","d"
"2017","Males","Total","European Union - 28 countries (2013-2020)","Rate","Dementia","38.09",""
"2017","Males","Total","Belgium","Rate","Dementia","39.37",""
"2017","Males","Total","Bulgaria","Rate","Dementia","0.54",""
"2017","Males","Total","Czechia","Rate","Dementia","20.33",""
"2017","Males","Total","Denmark","Rate","Dementia","52.06",""
"2017","Males","Total","Germany (until 1990 former territory of the FRG)","Rate","Dementia","46.24",""
"2017","Males","Total","Estonia","Rate","Dementia","4.99",""
"2017","Males","Total","Ireland","Rate","Dementia","49.01",""
"2017","Males","Total","Greece","Rate","Dementia","9.44",""
"2017","Males","Total","Spain","Rate","Dementia","37.63",""
"2017","Males","Total","France","Rate","Dementia","25.23",""
"2017","Males","Total","Croatia","Rate","Dementia","18.18",""
"2017","Males","Total","Italy","Rate","Dementia","26.53",""
"2017","Males","Total","Cyprus","Rate","Dementia","35.77",""
"2017","Males","Total","Latvia","Rate","Dementia","22.17",""
"2017","Males","Total","Lithuania","Rate","Dementia","6.79",""
"2017","Males","Total","Luxembourg","Rate","Dementia","38.89",""
"2017","Males","Total","Hungary","Rate","Dementia","37.65",""
"2017","Males","Total","Malta","Rate","Dementia","48.1",""
"2017","Males","Total","Netherlands","Rate","Dementia","73.32",""
"2017","Males","Total","Austria","Rate","Dementia","22.98",""
"2017","Males","Total","Poland","Rate","Dementia","1.92",""
"2017","Males","Total","Portugal","Rate","Dementia","36.28",""
"2017","Males","Total","Romania","Rate","Dementia","0",""
"2017","Males","Total","Slovenia","Rate","Dementia","0.21",""
"2017","Males","Total","Slovakia","Rate","Dementia","16.81",""
"2017","Males","Total","Finland","Rate","Dementia","38.19",""
"2017","Males","Total","Sweden","Rate","Dementia","55.58",""
"2017","Males","Total","Iceland","Rate","Dementia","24.15",""
"2017","Males","Total","Liechtenstein","Rate","Dementia","0",""
"2017","Males","Total","Norway","Rate","Dementia","54.6",""
"2017","Males","Total","Switzerland","Rate","Dementia","55.8",""
"2017","Males","Total","United Kingdom","Rate","Dementia","83.17",""
"2017","Males","Total","Serbia","Rate","Dementia","14.55",""
"2017","Males","Total","Turkey","Rate","Dementia","0.87","d"
"2017","Males","Less than 65 years","European Union - 28 countries (2013-2020)","Rate","Dementia","0.28",""
"2017","Males","Less than 65 years","Belgium","Rate","Dementia","0.41",""
"2017","Males","Less than 65 years","Bulgaria","Rate","Dementia","0",""
"2017","Males","Less than 65 years","Czechia","Rate","Dementia","0.25",""
"2017","Males","Less than 65 years","Denmark","Rate","Dementia","0.31",""
"2017","Males","Less than 65 years","Germany (until 1990 former territory of the FRG)","Rate","Dementia","0.34",""
"2017","Males","Less than 65 years","Estonia","Rate","Dementia","0",""
"2017","Males","Less than 65 years","Ireland","Rate","Dementia","0.3",""
"2017","Males","Less than 65 years","Greece","Rate","Dementia","0.22",""
"2017","Males","Less than 65 years","Spain","Rate","Dementia","0.32",""
"2017","Males","Less than 65 years","France","Rate","Dementia","0.2",""
"2017","Males","Less than 65 years","Croatia","Rate","Dementia","0.05",""
"2017","Males","Less than 65 years","Italy","Rate","Dementia","0.24",""
"2017","Males","Less than 65 years","Cyprus","Rate","Dementia","0.32",""
"2017","Males","Less than 65 years","Latvia","Rate","Dementia","0.66",""
"2017","Males","Less than 65 years","Lithuania","Rate","Dementia","0.08",""
"2017","Males","Less than 65 years","Luxembourg","Rate","Dementia","0",""
"2017","Males","Less than 65 years","Hungary","Rate","Dementia","0.82",""
"2017","Males","Less than 65 years","Malta","Rate","Dementia","0.5",""
"2017","Males","Less than 65 years","Netherlands","Rate","Dementia","0.38",""
"2017","Males","Less than 65 years","Austria","Rate","Dementia","0.18",""
"2017","Males","Less than 65 years","Poland","Rate","Dementia","0.06",""
"2017","Males","Less than 65 years","Portugal","Rate","Dementia","0.41",""
"2017","Males","Less than 65 years","Romania","Rate","Dementia","0",""
"2017","Males","Less than 65 years","Slovenia","Rate","Dementia","0",""
"2017","Males","Less than 65 years","Slovakia","Rate","Dementia","0.17",""
"2017","Males","Less than 65 years","Finland","Rate","Dementia","0.25",""
"2017","Males","Less than 65 years","Sweden","Rate","Dementia","0.19",""
"2017","Males","Less than 65 years","Iceland","Rate","Dementia","0.78",""
"2017","Males","Less than 65 years","Liechtenstein","Rate","Dementia","0",""
"2017","Males","Less than 65 years","Norway","Rate","Dementia","0.25",""
"2017","Males","Less than 65 years","Switzerland","Rate","Dementia","0.27",""
"2017","Males","Less than 65 years","United Kingdom","Rate","Dementia","0.49",""
"2017","Males","Less than 65 years","Serbia","Rate","Dementia","0.26",""
